Final_Formula,Tc_Clean,Pressure_GPa,id,rawMaterial,avg_mass,rng_mass,avg_rad,rng_rad,avg_eneg,rng_eneg,avg_val,rng_val
H2S,203.0,155.0,61ba960dd52116ffe1c50c79,H 2 S,11.358666666666666,31.052000000000003,0.6466666666666666,0.35,2.3266666666666667,0.3799999999999999,2.6666666666666665,5.0
H2S,190.0,150.0,61ba962612cb23f3dfc50c98,H 2 S,11.358666666666666,31.052000000000003,0.6466666666666666,0.35,2.3266666666666667,0.3799999999999999,2.6666666666666665,5.0
H2S,50.0,0.0,61ba967056f16aed29c50cd9,H 2 S,11.358666666666666,31.052000000000003,0.6466666666666666,0.35,2.3266666666666667,0.3799999999999999,2.6666666666666665,5.0
H2S,150.0,200.0,61ba96e9dc085aa023c50d04,H 2 S,11.358666666666666,31.052000000000003,0.6466666666666666,0.35,2.3266666666666667,0.3799999999999999,2.6666666666666665,5.0
H2S,203.0,155.0,61ba97643961c0f52fc50d4a,H 2 S,11.358666666666666,31.052000000000003,0.6466666666666666,0.35,2.3266666666666667,0.3799999999999999,2.6666666666666665,5.0
H2S,80.0,160.0,61ba97643961c0f52fc50d4c,H 2 S,11.358666666666666,31.052000000000003,0.6466666666666666,0.35,2.3266666666666667,0.3799999999999999,2.6666666666666665,5.0
H2S,200.0,160.0,61ba9787ab9e3e9324c50d53,hydrogen sulfide,11.358666666666666,31.052000000000003,0.6466666666666666,0.35,2.3266666666666667,0.3799999999999999,2.6666666666666665,5.0
H2S,80.0,0.0,61ba9787ab9e3e9324c50d54,H 2 S,11.358666666666666,31.052000000000003,0.6466666666666666,0.35,2.3266666666666667,0.3799999999999999,2.6666666666666665,5.0
H2S,203.0,200.0,61ba979a6a35f302ddc50d73,molecular solid H 2 S,11.358666666666666,31.052000000000003,0.6466666666666666,0.35,2.3266666666666667,0.3799999999999999,2.6666666666666665,5.0
H2S,203.0,200.0,61ba979a6a35f302ddc50d74,molecular solid H 2 S,11.358666666666666,31.052000000000003,0.6466666666666666,0.35,2.3266666666666667,0.3799999999999999,2.6666666666666665,5.0
H2S,20.0,0.0,61ba979b7f36ec6458c50d56,hydrogen sulfide,11.358666666666666,31.052000000000003,0.6466666666666666,0.35,2.3266666666666667,0.3799999999999999,2.6666666666666665,5.0
H2S,80.0,100.0,61ba9807d52116ffe1c50dca,H 2 S,11.358666666666666,31.052000000000003,0.6466666666666666,0.35,2.3266666666666667,0.3799999999999999,2.6666666666666665,5.0
H2S,190.0,150.0,61ba986c49d0b378c6c50e10,H 2 S,11.358666666666666,31.052000000000003,0.6466666666666666,0.35,2.3266666666666667,0.3799999999999999,2.6666666666666665,5.0
H2S,80.0,160.0,61ba986c49d0b378c6c50e13,hydrogen sulfide,11.358666666666666,31.052000000000003,0.6466666666666666,0.35,2.3266666666666667,0.3799999999999999,2.6666666666666665,5.0
H2S,80.0,100.0,61ba986c49d0b378c6c50e19,H 2 S,11.358666666666666,31.052000000000003,0.6466666666666666,0.35,2.3266666666666667,0.3799999999999999,2.6666666666666665,5.0
H2S,150.0,150.0,61ba989671dd2853b1c50e1a,sulfur systems H 2 S,11.358666666666666,31.052000000000003,0.6466666666666666,0.35,2.3266666666666667,0.3799999999999999,2.6666666666666665,5.0
H2S,203.0,155.0,61ba98c585fc223534c50e0b,H2S,11.358666666666666,31.052000000000003,0.6466666666666666,0.35,2.3266666666666667,0.3799999999999999,2.6666666666666665,5.0
H2S,190.0,190.0,61ba992014d91e0862c50e73,H 2 S,11.358666666666666,31.052000000000003,0.6466666666666666,0.35,2.3266666666666667,0.3799999999999999,2.6666666666666665,5.0
H2S,190.0,180.0,61ba992014d91e0862c50e74,solid H 2 S,11.358666666666666,31.052000000000003,0.6466666666666666,0.35,2.3266666666666667,0.3799999999999999,2.6666666666666665,5.0
H2S,100.0,0.0,61ba992014d91e0862c50e75,H 2 S,11.358666666666666,31.052000000000003,0.6466666666666666,0.35,2.3266666666666667,0.3799999999999999,2.6666666666666665,5.0
H2S,17.0,113.0,61ba992014d91e0862c50e7a,H 2 S,11.358666666666666,31.052000000000003,0.6466666666666666,0.35,2.3266666666666667,0.3799999999999999,2.6666666666666665,5.0
H2S,200.0,200.0,61ba994d2c886f0fe6c50e75,hydrogen sulfide,11.358666666666666,31.052000000000003,0.6466666666666666,0.35,2.3266666666666667,0.3799999999999999,2.6666666666666665,5.0
H2S,80.0,0.0,61ba994d2c886f0fe6c50e76,H 2 S,11.358666666666666,31.052000000000003,0.6466666666666666,0.35,2.3266666666666667,0.3799999999999999,2.6666666666666665,5.0
H2S,203.0,150.0,61ba99b58452d931a5c50ed1,hydrogen sulfide,11.358666666666666,31.052000000000003,0.6466666666666666,0.35,2.3266666666666667,0.3799999999999999,2.6666666666666665,5.0
H2S,203.0,155.0,61ba9b1956f16aed29c51041,hydrogen sulfide,11.358666666666666,31.052000000000003,0.6466666666666666,0.35,2.3266666666666667,0.3799999999999999,2.6666666666666665,5.0
H2S,10.0,0.0,61ba9be412cb23f3dfc51090,H 2 S,11.358666666666666,31.052000000000003,0.6466666666666666,0.35,2.3266666666666667,0.3799999999999999,2.6666666666666665,5.0
H2S,60.0,0.0,61ba9be412cb23f3dfc51098,H2S,11.358666666666666,31.052000000000003,0.6466666666666666,0.35,2.3266666666666667,0.3799999999999999,2.6666666666666665,5.0
H2S,200.0,100.0,61ba9be412cb23f3dfc5109f,H 2 S,11.358666666666666,31.052000000000003,0.6466666666666666,0.35,2.3266666666666667,0.3799999999999999,2.6666666666666665,5.0
H2S,203.0,155.0,61ba9bfba01e2beb09c510cc,H 2 S,11.358666666666666,31.052000000000003,0.6466666666666666,0.35,2.3266666666666667,0.3799999999999999,2.6666666666666665,5.0
H2S,80.0,160.0,61ba9c113af0453d0cc510c2,H 2 S,11.358666666666666,31.052000000000003,0.6466666666666666,0.35,2.3266666666666667,0.3799999999999999,2.6666666666666665,5.0
H2S,40.0,0.0,61ba9c63720b8b3d36c510c0,H 2 S,11.358666666666666,31.052000000000003,0.6466666666666666,0.35,2.3266666666666667,0.3799999999999999,2.6666666666666665,5.0
H2S,203.0,90.0,61ba9c682b9a12e3d2c51101,H 2 S,11.358666666666666,31.052000000000003,0.6466666666666666,0.35,2.3266666666666667,0.3799999999999999,2.6666666666666665,5.0
H2S,100.0,200.0,61ba9cbbe4552e90a8c51108,H 2 S,11.358666666666666,31.052000000000003,0.6466666666666666,0.35,2.3266666666666667,0.3799999999999999,2.6666666666666665,5.0
H2S,82.0,0.0,61ba9cd8c0bff55f4cc51154,solid H 2 S,11.358666666666666,31.052000000000003,0.6466666666666666,0.35,2.3266666666666667,0.3799999999999999,2.6666666666666665,5.0
H2S,82.0,0.0,61ba9cd8c0bff55f4cc51155,H 2 S,11.358666666666666,31.052000000000003,0.6466666666666666,0.35,2.3266666666666667,0.3799999999999999,2.6666666666666665,5.0
H2S,2.2,160.0,61ba9cd8c0bff55f4cc51157,H 2 S,11.358666666666666,31.052000000000003,0.6466666666666666,0.35,2.3266666666666667,0.3799999999999999,2.6666666666666665,5.0
H2S,203.0,150.0,61ba9cf7720b8b3d36c51147,H 2 S,11.358666666666666,31.052000000000003,0.6466666666666666,0.35,2.3266666666666667,0.3799999999999999,2.6666666666666665,5.0
H2S,190.0,150.0,61ba9d6b07932c08a9c511d7,H 2 S,11.358666666666666,31.052000000000003,0.6466666666666666,0.35,2.3266666666666667,0.3799999999999999,2.6666666666666665,5.0
H2S,80.0,160.0,61ba9dcc1b93c0c6bec51228,metallic H 2 S,11.358666666666666,31.052000000000003,0.6466666666666666,0.35,2.3266666666666667,0.3799999999999999,2.6666666666666665,5.0
H2S,2.0,0.0,61ba9dcc1b93c0c6bec51229,H2S,11.358666666666666,31.052000000000003,0.6466666666666666,0.35,2.3266666666666667,0.3799999999999999,2.6666666666666665,5.0
H2S,203.0,155.0,61ba9dcc1b93c0c6bec5122a,solid H 2 S,11.358666666666666,31.052000000000003,0.6466666666666666,0.35,2.3266666666666667,0.3799999999999999,2.6666666666666665,5.0
H2S,203.0,150.0,61ba9de071dd2853b1c5122f,hydrogen sulfide,11.358666666666666,31.052000000000003,0.6466666666666666,0.35,2.3266666666666667,0.3799999999999999,2.6666666666666665,5.0
H2S,203.0,155.0,61ba9ebb07932c08a9c512ec,H 3 S synthesized from H 2 S,11.358666666666666,31.052000000000003,0.6466666666666666,0.35,2.3266666666666667,0.3799999999999999,2.6666666666666665,5.0
H2S,200.0,90.0,61ba9ee97f36ec6458c51276,H 2 S (or D 2 S,11.358666666666666,31.052000000000003,0.6466666666666666,0.35,2.3266666666666667,0.3799999999999999,2.6666666666666665,5.0
H2S,190.0,200.0,61ba9f0b56f16aed29c512e6,H 2 S,11.358666666666666,31.052000000000003,0.6466666666666666,0.35,2.3266666666666667,0.3799999999999999,2.6666666666666665,5.0
H2S,140.0,0.0,61ba9f0b56f16aed29c512ea,H 2 S,11.358666666666666,31.052000000000003,0.6466666666666666,0.35,2.3266666666666667,0.3799999999999999,2.6666666666666665,5.0
H2S,80.0,0.0,61ba9f2d56f16aed29c5130f,H 2 S,11.358666666666666,31.052000000000003,0.6466666666666666,0.35,2.3266666666666667,0.3799999999999999,2.6666666666666665,5.0
PrFeAsO,41.0,0.0,61ba95e171dd2853b1c50c61,PrFeAsO,71.91900000000001,124.911,1.4125,1.9900000000000002,2.145,2.31,5.5,5.0
PrFeAsO,41.0,0.0,61ba962920fc3eae4bc50c99,PrFeAsO,71.91900000000001,124.911,1.4125,1.9900000000000002,2.145,2.31,5.5,5.0
PrFeAsO,52.0,0.0,61ba97f32b9a12e3d2c50dc9,F-doped PrFeAsO,71.91900000000001,124.911,1.4125,1.9900000000000002,2.145,2.31,5.5,5.0
PrFeAsO,2.0,0.0,61ba9f462227d4ac07c512d5,PrFeAsO,71.91900000000001,124.911,1.4125,1.9900000000000002,2.145,2.31,5.5,5.0
Bi2+xSr2−xCuO6+δ,7.0,0.0,61ba9d6605e6aa6710c51202,Bi 2+x Sr 2−x CuO 6+δ (Bi2201),68.4309090909091,192.981,1.0445454545454544,1.67,2.5890909090909093,2.49,5.545454545454546,9.0
Bi2+xSr2−xCuO6+δ,7.0,0.0,61ba9d6605e6aa6710c51203,Bi 2+x Sr 2−x CuO 6+δ (Bi2201),68.4309090909091,192.981,1.0445454545454544,1.67,2.5890909090909093,2.49,5.545454545454546,9.0
Bi2+xSr2−xCuO6+δ,7.0,0.0,61ba9d6605e6aa6710c51205,single crystal of Bi 2+x Sr 2−x CuO 6+δ,68.4309090909091,192.981,1.0445454545454544,1.67,2.5890909090909093,2.49,5.545454545454546,9.0
Bi2+xSr2−xCuO6+δ,7.0,0.0,61ba9d6605e6aa6710c51209,Bi 2+x Sr 2−x CuO 6+δ (Bi2201),68.4309090909091,192.981,1.0445454545454544,1.67,2.5890909090909093,2.49,5.545454545454546,9.0
Bi2+xSr2−xCuO6+δ,7.0,0.0,61ba9d6605e6aa6710c5120a,"Bi 2+x Sr 2−x CuO 6+δ , with x = 0.1",68.4309090909091,192.981,1.0445454545454544,1.67,2.5890909090909093,2.49,5.545454545454546,9.0
Bi2+xSr2−xCuO6+δ,7.0,0.0,61ba9d6605e6aa6710c5120b,Bi 2+x Sr 2−x CuO 6+δ (Bi2201),68.4309090909091,192.981,1.0445454545454544,1.67,2.5890909090909093,2.49,5.545454545454546,9.0
Bi2+xSr2−xCuO6+δ,7.0,0.0,61ba9d6605e6aa6710c5120c,Bi 2+x Sr 2−x CuO 6+δ (Bi2201),68.4309090909091,192.981,1.0445454545454544,1.67,2.5890909090909093,2.49,5.545454545454546,9.0
(Bi2Sr2−xLaxCuO6+δ,33.0,0.0,61ba95e1a013f06956c50c6e,La-doped (Bi 2 Sr 2−x La x CuO 6+δ ),74.30416666666667,192.981,1.1199999999999999,1.67,2.465,2.49,5.333333333333333,9.0
Tl2Ba2CuO6,85.0,0.0,61ba96387ecf8b73e6c50c98,T l 2 Ba 2 CuO 6,76.63272727272728,188.381,1.137272727272727,2.05,2.505454545454546,2.55,5.181818181818182,9.0
Tl2Ba2CuO6,80.0,0.0,61ba96407b1a7abb24c50c97,Tl 2 Ba 2 CuO 6,76.63272727272728,188.381,1.137272727272727,2.05,2.505454545454546,2.55,5.181818181818182,9.0
Tl2Ba2CuO6,90.0,0.0,61ba97317ce09aab2ac50d46,Tl 2 Ba 2 CuO 6,76.63272727272728,188.381,1.137272727272727,2.05,2.505454545454546,2.55,5.181818181818182,9.0
Tl2Ba2CuO6,85.0,0.0,61ba97c17c13e4f711c50d78,T l 2 Ba 2 CuO 6,76.63272727272728,188.381,1.137272727272727,2.05,2.505454545454546,2.55,5.181818181818182,9.0
Tl2Ba2CuO6,85.0,0.0,61ba97eac0bff55f4cc50db3,T l 2 Ba 2 CuO 6,76.63272727272728,188.381,1.137272727272727,2.05,2.505454545454546,2.55,5.181818181818182,9.0
Tl2Ba2CuO6,85.0,0.0,61ba9a205ad933a7cac50ee7,T l 2 Ba 2 CuO 6,76.63272727272728,188.381,1.137272727272727,2.05,2.505454545454546,2.55,5.181818181818182,9.0
Tl2Ba2CuO6,90.0,0.0,61ba9acc783c1e8128c50fa1,Tl 2 Ba 2 CuO 6,76.63272727272728,188.381,1.137272727272727,2.05,2.505454545454546,2.55,5.181818181818182,9.0
Tl2Ba2CuO6,85.0,0.0,61ba9acc783c1e8128c50fa2,Tl 2 Ba 2 CuO 6,76.63272727272728,188.381,1.137272727272727,2.05,2.505454545454546,2.55,5.181818181818182,9.0
Tl2Ba2CuO6,85.0,0.0,61ba9cc44217bb9076c51156,T l 2 Ba 2 CuO 6,76.63272727272728,188.381,1.137272727272727,2.05,2.505454545454546,2.55,5.181818181818182,9.0
Tl2Ba2CuO6,85.0,0.0,61ba9da2e614176f2ec511c0,T l 2 Ba 2 CuO 6,76.63272727272728,188.381,1.137272727272727,2.05,2.505454545454546,2.55,5.181818181818182,9.0
Tl2Ba2CuO6,90.0,0.0,61ba9db520fc3eae4bc51245,Tl 2 Ba 2 CuO 6,76.63272727272728,188.381,1.137272727272727,2.05,2.505454545454546,2.55,5.181818181818182,9.0
Tl2Ba2CuO6,91.0,0.0,61ba9ec34217bb9076c51324,optimally- doped Tl 2 Ba 2 CuO 6 crystals (Tl-2201),76.63272727272728,188.381,1.137272727272727,2.05,2.505454545454546,2.55,5.181818181818182,9.0
Tl2Ba2CuO6,85.0,0.0,61ba9eef7ecf8b73e6c512fe,T l 2 Ba 2 CuO 6,76.63272727272728,188.381,1.137272727272727,2.05,2.505454545454546,2.55,5.181818181818182,9.0
UCoGe,0.8,0.0,61ba95e17c13e4f711c50c6d,UCoGe,123.19766666666668,179.097,1.4433333333333334,0.31000000000000005,1.7566666666666666,0.6299999999999999,6.333333333333333,5.0
UCoGe,2.5,0.0,61ba963c11af647618c50c93,UCoGe single crystal,123.19766666666668,179.097,1.4433333333333334,0.31000000000000005,1.7566666666666666,0.6299999999999999,6.333333333333333,5.0
UCoGe,2.5,0.0,61ba963c11af647618c50c94,UCoGe,123.19766666666668,179.097,1.4433333333333334,0.31000000000000005,1.7566666666666666,0.6299999999999999,6.333333333333333,5.0
UCoGe,0.8,0.0,61ba963c11af647618c50c95,UCoGe,123.19766666666668,179.097,1.4433333333333334,0.31000000000000005,1.7566666666666666,0.6299999999999999,6.333333333333333,5.0
UCoGe,2.7,0.0,61ba969956f16aed29c50cf9,UCoGe,123.19766666666668,179.097,1.4433333333333334,0.31000000000000005,1.7566666666666666,0.6299999999999999,6.333333333333333,5.0
UCoGe,0.425,0.0,61ba96d707932c08a9c50d2e,UCoGe,123.19766666666668,179.097,1.4433333333333334,0.31000000000000005,1.7566666666666666,0.6299999999999999,6.333333333333333,5.0
UCoGe,0.5,0.0,61ba973fe614176f2ec50d43,UCoGe,123.19766666666668,179.097,1.4433333333333334,0.31000000000000005,1.7566666666666666,0.6299999999999999,6.333333333333333,5.0
UCoGe,0.6,0.0,61ba9787d52116ffe1c50d6d,UCoGe,123.19766666666668,179.097,1.4433333333333334,0.31000000000000005,1.7566666666666666,0.6299999999999999,6.333333333333333,5.0
UCoGe,0.5,0.0,61ba98135ad933a7cac50da9,UCoGe,123.19766666666668,179.097,1.4433333333333334,0.31000000000000005,1.7566666666666666,0.6299999999999999,6.333333333333333,5.0
UCoGe,1.9,0.0,61ba9854a01e2beb09c50e0e,UCoGe,123.19766666666668,179.097,1.4433333333333334,0.31000000000000005,1.7566666666666666,0.6299999999999999,6.333333333333333,5.0
UCoGe,3.0,0.0,61ba99102227d4ac07c50e66,UCoGe,123.19766666666668,179.097,1.4433333333333334,0.31000000000000005,1.7566666666666666,0.6299999999999999,6.333333333333333,5.0
UCoGe,3.0,0.0,61ba991e2227d4ac07c50e70,UCoGe,123.19766666666668,179.097,1.4433333333333334,0.31000000000000005,1.7566666666666666,0.6299999999999999,6.333333333333333,5.0
UCoGe,3.0,0.0,61ba991e2227d4ac07c50e71,UCoGe,123.19766666666668,179.097,1.4433333333333334,0.31000000000000005,1.7566666666666666,0.6299999999999999,6.333333333333333,5.0
UCoGe,0.8,0.0,61ba993756f16aed29c50ef0,UCoGe,123.19766666666668,179.097,1.4433333333333334,0.31000000000000005,1.7566666666666666,0.6299999999999999,6.333333333333333,5.0
UCoGe,3.0,0.0,61ba995d56f16aed29c50f0d,UCoGe,123.19766666666668,179.097,1.4433333333333334,0.31000000000000005,1.7566666666666666,0.6299999999999999,6.333333333333333,5.0
UCoGe,3.0,0.0,61ba99d08452d931a5c50eeb,UCoGe,123.19766666666668,179.097,1.4433333333333334,0.31000000000000005,1.7566666666666666,0.6299999999999999,6.333333333333333,5.0
UCoGe,2.7,0.0,61ba99d9e720aae5f4c50f03,UCoGe,123.19766666666668,179.097,1.4433333333333334,0.31000000000000005,1.7566666666666666,0.6299999999999999,6.333333333333333,5.0
UCoGe,0.2,0.0,61ba99e4c0bff55f4cc50f2c,UCoGe,123.19766666666668,179.097,1.4433333333333334,0.31000000000000005,1.7566666666666666,0.6299999999999999,6.333333333333333,5.0
UCoGe,0.01,0.0,61ba99e60cb3d3a5e6c50ef4,UCoGe,123.19766666666668,179.097,1.4433333333333334,0.31000000000000005,1.7566666666666666,0.6299999999999999,6.333333333333333,5.0
UCoGe,0.6,1.09,61ba99e60cb3d3a5e6c50ef5,UCoGe,123.19766666666668,179.097,1.4433333333333334,0.31000000000000005,1.7566666666666666,0.6299999999999999,6.333333333333333,5.0
UCoGe,2.0,0.0,61ba99e885b12ae79ac50ef4,single crystals of UCoGe,123.19766666666668,179.097,1.4433333333333334,0.31000000000000005,1.7566666666666666,0.6299999999999999,6.333333333333333,5.0
UCoGe,0.8,0.0,61ba99e885b12ae79ac50ef7,Polycrystalline samples of UCoGe,123.19766666666668,179.097,1.4433333333333334,0.31000000000000005,1.7566666666666666,0.6299999999999999,6.333333333333333,5.0
UCoGe,3.0,0.0,61ba99e885b12ae79ac50efe,UCoGe,123.19766666666668,179.097,1.4433333333333334,0.31000000000000005,1.7566666666666666,0.6299999999999999,6.333333333333333,5.0
UCoGe,0.7,0.0,61ba9a042c886f0fe6c50ef0,UCoGe,123.19766666666668,179.097,1.4433333333333334,0.31000000000000005,1.7566666666666666,0.6299999999999999,6.333333333333333,5.0
UCoGe,0.8,0.0,61ba9abf5ad933a7cac50f5a,UCoGe,123.19766666666668,179.097,1.4433333333333334,0.31000000000000005,1.7566666666666666,0.6299999999999999,6.333333333333333,5.0
UCoGe,0.8,0.0,61ba9abf5ad933a7cac50f5b,UCoGe,123.19766666666668,179.097,1.4433333333333334,0.31000000000000005,1.7566666666666666,0.6299999999999999,6.333333333333333,5.0
UCoGe,0.6,0.0,61ba9b19ef148cdddfc51005,UCoGe,123.19766666666668,179.097,1.4433333333333334,0.31000000000000005,1.7566666666666666,0.6299999999999999,6.333333333333333,5.0
UCoGe,0.6,1.2,61ba9b19ef148cdddfc51006,UCoGe,123.19766666666668,179.097,1.4433333333333334,0.31000000000000005,1.7566666666666666,0.6299999999999999,6.333333333333333,5.0
UCoGe,0.7,0.0,61ba9ba35cc438644dc51061,UCoGe,123.19766666666668,179.097,1.4433333333333334,0.31000000000000005,1.7566666666666666,0.6299999999999999,6.333333333333333,5.0
UCoGe,3.0,0.0,61ba9c9cc2c99830dec51141,UCoGe,123.19766666666668,179.097,1.4433333333333334,0.31000000000000005,1.7566666666666666,0.6299999999999999,6.333333333333333,5.0
UCoGe,2.8,0.0,61ba9c9cc2c99830dec51142,UCoGe,123.19766666666668,179.097,1.4433333333333334,0.31000000000000005,1.7566666666666666,0.6299999999999999,6.333333333333333,5.0
UCoGe,1.45,0.0,61ba9cb971dd2853b1c5114e,UCoGe,123.19766666666668,179.097,1.4433333333333334,0.31000000000000005,1.7566666666666666,0.6299999999999999,6.333333333333333,5.0
UCoGe,0.8,0.0,61ba9d1705e6aa6710c511c0,intermetallic com- pound UCoGe,123.19766666666668,179.097,1.4433333333333334,0.31000000000000005,1.7566666666666666,0.6299999999999999,6.333333333333333,5.0
UCoGe,0.6,0.0,61ba9d2571dd2853b1c5118e,UCoGe,123.19766666666668,179.097,1.4433333333333334,0.31000000000000005,1.7566666666666666,0.6299999999999999,6.333333333333333,5.0
UCoGe,3.0,0.0,61ba9d4d5ad933a7cac51130,UCoGe,123.19766666666668,179.097,1.4433333333333334,0.31000000000000005,1.7566666666666666,0.6299999999999999,6.333333333333333,5.0
UCoGe,2.8,0.0,61ba9d4d5ad933a7cac51131,annealed single-crystalline UCoGe,123.19766666666668,179.097,1.4433333333333334,0.31000000000000005,1.7566666666666666,0.6299999999999999,6.333333333333333,5.0
UCoGe,2.8,0.0,61ba9d4d5ad933a7cac51132,UCoGe,123.19766666666668,179.097,1.4433333333333334,0.31000000000000005,1.7566666666666666,0.6299999999999999,6.333333333333333,5.0
UCoGe,1.0,0.0,61ba9d8212cb23f3dfc511eb,UCoGe,123.19766666666668,179.097,1.4433333333333334,0.31000000000000005,1.7566666666666666,0.6299999999999999,6.333333333333333,5.0
UCoGe,0.8,0.0,61ba9db27c13e4f711c511ad,UCoGe,123.19766666666668,179.097,1.4433333333333334,0.31000000000000005,1.7566666666666666,0.6299999999999999,6.333333333333333,5.0
UCoGe,0.7,0.0,61ba9db27c13e4f711c511ae,polycrystalline UCoGe,123.19766666666668,179.097,1.4433333333333334,0.31000000000000005,1.7566666666666666,0.6299999999999999,6.333333333333333,5.0
UCoGe,0.7,0.0,61ba9e407ce09aab2ac51243,UCoGe,123.19766666666668,179.097,1.4433333333333334,0.31000000000000005,1.7566666666666666,0.6299999999999999,6.333333333333333,5.0
UCoGe,0.8,0.0,61ba9e407ce09aab2ac51244,UCoGe,123.19766666666668,179.097,1.4433333333333334,0.31000000000000005,1.7566666666666666,0.6299999999999999,6.333333333333333,5.0
UCoGe,3.0,0.0,61ba9e407ce09aab2ac51245,UCoGe,123.19766666666668,179.097,1.4433333333333334,0.31000000000000005,1.7566666666666666,0.6299999999999999,6.333333333333333,5.0
UCoGe,2.8,0.0,61ba9e6ba013f06956c51279,UCoGe,123.19766666666668,179.097,1.4433333333333334,0.31000000000000005,1.7566666666666666,0.6299999999999999,6.333333333333333,5.0
UCoGe,2.6,0.0,61ba9e6e8452d931a5c51250,UCoGe,123.19766666666668,179.097,1.4433333333333334,0.31000000000000005,1.7566666666666666,0.6299999999999999,6.333333333333333,5.0
UCoGe,2.6,0.0,61ba9e6e8452d931a5c51251,UCoGe,123.19766666666668,179.097,1.4433333333333334,0.31000000000000005,1.7566666666666666,0.6299999999999999,6.333333333333333,5.0
UCoGe,3.0,0.0,61ba9f1914d91e0862c5130d,UCoGe,123.19766666666668,179.097,1.4433333333333334,0.31000000000000005,1.7566666666666666,0.6299999999999999,6.333333333333333,5.0
UCoGe,3.0,0.0,61ba9f1914d91e0862c5130e,UCoGe,123.19766666666668,179.097,1.4433333333333334,0.31000000000000005,1.7566666666666666,0.6299999999999999,6.333333333333333,5.0
UCoGe,0.6,0.0,61ba9f1914d91e0862c51311,UCoGe,123.19766666666668,179.097,1.4433333333333334,0.31000000000000005,1.7566666666666666,0.6299999999999999,6.333333333333333,5.0
UCoGe,3.0,0.0,61ba9f1914d91e0862c51312,UCoGe,123.19766666666668,179.097,1.4433333333333334,0.31000000000000005,1.7566666666666666,0.6299999999999999,6.333333333333333,5.0
UCoGe,3.0,0.0,61ba9fb8e720aae5f4c513a0,UCoGe,123.19766666666668,179.097,1.4433333333333334,0.31000000000000005,1.7566666666666666,0.6299999999999999,6.333333333333333,5.0
YBa2Cu4O8,80.0,0.0,61ba95e10cb3d3a5e6c50c6e,Y Ba 2 Cu 4 O 8,49.71613333333333,121.33100000000002,1.1213333333333333,2.05,2.541333333333333,2.55,6.6,9.0
YBa2Cu4O8,81.0,0.0,61ba95f5a5c5381c2ec50c67,YBa 2 Cu 4 O 8,49.71613333333333,121.33100000000002,1.1213333333333333,2.05,2.541333333333333,2.55,6.6,9.0
YBa2Cu4O8,81.0,0.0,61ba97a87b1a7abb24c50d7b,YBa 2 Cu 4 O 8,49.71613333333333,121.33100000000002,1.1213333333333333,2.05,2.541333333333333,2.55,6.6,9.0
YBa2Cu4O8,80.0,0.0,61ba97c4c2c99830dec50db8,YBa 2 Cu 4 O 8 (Y124),49.71613333333333,121.33100000000002,1.1213333333333333,2.05,2.541333333333333,2.55,6.6,9.0
YBa2Cu4O8,80.0,0.0,61ba9807c2c99830dec50de7,YBa 2 Cu 4 O 8 (Y124),49.71613333333333,121.33100000000002,1.1213333333333333,2.05,2.541333333333333,2.55,6.6,9.0
YBa2Cu4O8,80.0,0.0,61ba98716a35f302ddc50e0b,YBa 2 Cu 4 O 8 (Y124),49.71613333333333,121.33100000000002,1.1213333333333333,2.05,2.541333333333333,2.55,6.6,9.0
YBa2Cu4O8,80.0,0.0,61ba98776a35f302ddc50e12,YBa2Cu4O8 (Y124),49.71613333333333,121.33100000000002,1.1213333333333333,2.05,2.541333333333333,2.55,6.6,9.0
YBa2Cu4O8,80.0,0.0,61ba98b03961c0f52fc50e21,YBa2Cu4O8,49.71613333333333,121.33100000000002,1.1213333333333333,2.05,2.541333333333333,2.55,6.6,9.0
YBa2Cu4O8,80.0,0.0,61ba98fe07932c08a9c50eb5,YBa 2 Cu 4 O 8 (Y124,49.71613333333333,121.33100000000002,1.1213333333333333,2.05,2.541333333333333,2.55,6.6,9.0
YBa2Cu4O8,82.0,0.0,61ba9900d7a99c43e8c50e64,untwinned YBa 2 Cu 4 O 8,49.71613333333333,121.33100000000002,1.1213333333333333,2.05,2.541333333333333,2.55,6.6,9.0
YBa2Cu4O8,80.0,0.0,61ba99d52227d4ac07c50ee7,YBa 2 Cu 4 O 8,49.71613333333333,121.33100000000002,1.1213333333333333,2.05,2.541333333333333,2.55,6.6,9.0
YBa2Cu4O8,81.0,0.0,61ba9a027f36ec6458c50ef1,YBa 2 Cu 4 O 8,49.71613333333333,121.33100000000002,1.1213333333333333,2.05,2.541333333333333,2.55,6.6,9.0
YBa2Cu4O8,80.0,0.0,61ba9a0fa01e2beb09c50f71,YBa 2 Cu 4 O 8 (Y124),49.71613333333333,121.33100000000002,1.1213333333333333,2.05,2.541333333333333,2.55,6.6,9.0
YBa2Cu4O8,80.0,0.0,61ba9a2912cb23f3dfc50f45,YBa 2 Cu 4 O 8,49.71613333333333,121.33100000000002,1.1213333333333333,2.05,2.541333333333333,2.55,6.6,9.0
YBa2Cu4O8,82.0,0.0,61ba9a6c1b5bc7b48bc50fbf,YBa 2 Cu 4 O 8 with double CuO 2,49.71613333333333,121.33100000000002,1.1213333333333333,2.05,2.541333333333333,2.55,6.6,9.0
YBa2Cu4O8,80.0,0.0,61ba9a7d12cb23f3dfc50f86,YBa2Cu4O8,49.71613333333333,121.33100000000002,1.1213333333333333,2.05,2.541333333333333,2.55,6.6,9.0
